PK,SKU,LOT
PL18,R18a0051,150707_HAUS
PL18,R18a0061,150707_HAUS
PL18,R23a0061,150707_HAUS
PL18,R23a0071,150707_HAUS
PL18,R23a0081,150707_HAUS
PL18,R23a0091,150707_HAUS
PL18,R27a0431,150707_HAUS
PL18,R36a0011,150707_HAUS
PL18,R36a0021,150707_HAUS
PL18,R36a0031,150707_HAUS
PL18,R36a0041,150707_HAUS
PL18,R36a0051,150707_HAUS
PL18,R36a0061,150707_HAUS
PL18,R36a0071,150707_HAUS
PL18,R37a0321,150707_HAUS
PL18,R46a0701,150707_HAUS
PL18,R46a0711,150707_HAUS
PL18,R47a0501,150707_HAUS
PL18,R62a0021,150707_HAUS
PL18,R62a0031,150707_HAUS
PL18,R66a0051,150707_HAUS
PL18,R66b0031,150707_HAUS
PL18,R66b0061,150707_HAUS
PL18,R66b0071,150707_HAUS
PL18,R66b0081,150707_HAUS
PL18,R66b0091,150707_HAUS
PL18,R73a1711,150707_HAUS
PL18,R73a1721,150707_HAUS
PL18,R73a1731,150707_HAUS
PL18,R73a1741,150707_HAUS
PL18,R73a1751,150707_HAUS
PL18,R73a1761,150707_HAUS
PL19,R09a0041,150709_AMPIC
PL19,R09a0051,150709_AMPIC
PL19,R09a0061,150709_AMPIC
PL19,R09a0071,150709_AMPIC
PL19,R09a0081,150709_AMPIC
PL19,R11a1281,150709_AMPIC
PL19,R37a0331,150709_AMPIC
PL19,R46a0721,150709_AMPIC
PL19,R46a0731,150709_AMPIC
PL19,R47a0511,150709_AMPIC
PL19,R48a0071,150709_AMPIC
PL19,R48a0771,150709_AMPIC
PL19,R53a0181,150709_AMPIC
PL19,R53a0191,150709_AMPIC
PL19,R57a0181,150709_AMPIC
PL19,R57a0191,150709_AMPIC
PL19,R57a0201,150709_AMPIC
PL19,R57a0211,150709_AMPIC
PL19,R57a0221,150709_AMPIC
PL19,R57a0231,150709_AMPIC
PL19,R57a0241,150709_AMPIC
PL19,R57a0251,150709_AMPIC
PL19,R57a0261,150709_AMPIC
PL19,R57a0271,150709_AMPIC
PL19,R64a0021,150709_AMPIC
PL19,R67a0331,150709_AMPIC
PL19,R67a0351,150709_AMPIC
PL19,R67a0371,150709_AMPIC
PL19,R67a0381,150709_AMPIC
PL19,R67a0391,150709_AMPIC
PL19,R73a1771,150709_AMPIC
PL19,R73a1781,150709_AMPIC
PL19,R73a1791,150709_AMPIC
PL19,R73a1801,150709_AMPIC
PL19,R73a1811,150709_AMPIC
PL19,R73a1821,150709_AMPIC
PL19,R82a0951,150709_AMPIC
PL19,R82a0961,150709_AMPIC
PL19,R82a0971,150709_AMPIC
PL19,R82a0981,150709_AMPIC
PL19,R82a0991,150709_AMPIC
PL19,R82a1001,150709_AMPIC
PL19,R85a0511,150709_AMPIC
PL19,R85a0521,150709_AMPIC
PL19,R85a0531,150709_AMPIC
PL19,R85a0541,150709_AMPIC
PL19,R85a0551,150709_AMPIC
PL20,R09a0101,150710_AMPIC
PL20,R11a1291,150710_AMPIC
PL20,R11a1301,150710_AMPIC
PL20,R13a1821,150710_AMPIC
PL20,R13a1831,150710_AMPIC
PL20,R13a1841,150710_AMPIC
PL20,R15a0041,150710_AMPIC
PL20,R23a0101,150710_AMPIC
PL20,R23a0111,150710_AMPIC
PL20,R27a0421,150710_AMPIC
PL20,R27a0451,150710_AMPIC
PL20,R37a0341,150710_AMPIC
PL20,R47a0521,150710_AMPIC
PL20,R52a0051,150710_AMPIC
PL20,R52a0061,150710_AMPIC
PL20,R73a1831,150710_AMPIC
PL20,R73a1841,150710_AMPIC
PL20,R73a1851,150710_AMPIC
PL20,R78c0101,150710_AMPIC
PL20,R85a0561,150710_AMPIC
PL20,R85a0571,150710_AMPIC
PL20,R86a0031,150710_AMPIC
PL20,R95b0021,150710_AMPIC
PL20,R95b0031,150710_AMPIC
PL20,R95b0041,150710_AMPIC
PL20,R95b0061,150710_AMPIC
PL20,R95b0141,150710_AMPIC
PL21,R09a0111,150715_AMPIC
PL21,R09b0011,150715_AMPIC
PL21,R09b0021,150715_AMPIC
PL21,R13a1851,150715_AMPIC
PL21,R18a0071,150715_AMPIC
PL21,R23a0121,150715_AMPIC
PL21,R23a0131,150715_AMPIC
PL21,R36a0091,150715_AMPIC
PL21,R36a0101,150715_AMPIC
PL21,R37a0351,150715_AMPIC
PL21,R38c0011,150715_AMPIC
PL21,R47a0551,150715_AMPIC
PL21,R85a0581,150715_AMPIC
PL21,R85a0591,150715_AMPIC
PL21,R85a0601,150715_AMPIC
PL21,R85a0611,150715_AMPIC
PL21,R85a0621,150715_AMPIC
PL21,R95b0081,150715_AMPIC
PL22,R23a0141,150717_AMPIC
PL22,R37a0361,150717_AMPIC
PL22,R37a0371,150717_AMPIC
PL22,R39a0731,150717_AMPIC
PL22,R46a0741,150717_AMPIC
PL22,R46a0751,150717_AMPIC
PL22,R47a0531,150717_AMPIC
PL22,R47a0541,150717_AMPIC
PL22,R73a1911,150717_AMPIC
PL22,R73a1921,150717_AMPIC
PL22,R73a1931,150717_AMPIC
PL22,R75a0321,150717_AMPIC
PL22,R75a0331,150717_AMPIC
PL22,R75a0341,150717_AMPIC
PL22,R85a0691,150717_AMPIC
PL22,R95b0091,150717_AMPIC
PL22,R95b0101,150717_AMPIC
PL23,R11a1311,150722_AMPIC
PL23,R11a1321,150722_AMPIC
PL23,R13a1861,150722_AMPIC
PL23,R23a0151,150722_AMPIC
PL23,R27a0491,150722_AMPIC
PL23,R38c0031,150722_AMPIC
PL23,R38c0041,150722_AMPIC
PL23,R38c0051,150722_AMPIC
PL23,R38c0061,150722_AMPIC
PL23,R38c0071,150722_AMPIC
PL23,R46a0791,150722_AMPIC
PL23,R47a0561,150722_AMPIC
PL23,R47a0571,150722_AMPIC
PL23,R48a0011,150722_AMPIC
PL23,R48d0021,150722_AMPIC
PL23,R53a0201,150722_AMPIC
PL23,R55a0011,150722_AMPIC
PL23,R55a0021,150722_AMPIC
PL23,R55a0031,150722_AMPIC
PL23,R55a0041,150722_AMPIC
PL23,R55a0051,150722_AMPIC
PL23,R55a0061,150722_AMPIC
PL24,R04a0011,150724_AMPIC
PL24,R04a0021,150724_AMPIC
PL24,R04a0031,150724_AMPIC
PL24,R04a0041,150724_AMPIC
PL24,R04a0051,150724_AMPIC
PL24,R04a0061,150724_AMPIC
PL24,R04a0071,150724_AMPIC
PL24,R04a0081,150724_AMPIC
PL24,R04a1011,150724_AMPIC
PL24,R04a1021,150724_AMPIC
PL24,R13a1871,150724_AMPIC
PL24,R13a1881,150724_AMPIC
PL24,R13a1891,150724_AMPIC
PL24,R13a1901,150724_AMPIC
PL24,R13a1911,150724_AMPIC
PL24,R13a1921,150724_AMPIC
PL24,R13a1931,150724_AMPIC
PL24,R18a0081,150724_AMPIC
PL24,R23a0161,150724_AMPIC
PL24,R23a0171,150724_AMPIC
PL24,R26a0311,150724_AMPIC
PL24,R37a0381,150724_AMPIC
PL24,R46a0801,150724_AMPIC
PL24,R48d0031,150724_AMPIC
PL24,R55a0071,150724_AMPIC
PL24,R55a0081,150724_AMPIC
PL24,R66b0101,150724_AMPIC
PL24,R66b0111,150724_AMPIC
PL24,R66b0121,150724_AMPIC
PL24,R66b0131,150724_AMPIC
PL24,R73a1941,150724_AMPIC
PL24,R73a1951,150724_AMPIC
PL24,R73a1961,150724_AMPIC
PL24,R73a1971,150724_AMPIC
PL24,R73a1981,150724_AMPIC
PL24,R73a1991,150724_AMPIC
PL24,R85a0701,150724_AMPIC
PL24,R85a0711,150724_AMPIC
PL24,R85a0721,150724_AMPIC
PL24,R85a0731,150724_AMPIC
PL24,R85a0741,150724_AMPIC
PL24,R85a0751,150724_AMPIC
PL24,R85a0771,150724_AMPIC
PL24,R95b0111,150724_AMPIC
PL25,R13a1941,150729_AMPIC
PL25,R13a1951,150729_AMPIC
PL25,R13a1961,150729_AMPIC
PL25,R13a1971,150729_AMPIC
PL25,R13a1981,150729_AMPIC
PL25,R23a0181,150729_AMPIC
PL25,R23a0191,150729_AMPIC
PL25,R26a0201,150729_AMPIC
PL25,R27a0501,150729_AMPIC
PL25,R28a0821,150729_AMPIC
PL25,R28a0841,150729_AMPIC
PL25,R28a0851,150729_AMPIC
PL25,R28a0861,150729_AMPIC
PL25,R28a0871,150729_AMPIC
PL25,R28a0881,150729_AMPIC
PL25,R28a0891,150729_AMPIC
PL25,R29a0011,150729_AMPIC
PL25,R29a0021,150729_AMPIC
PL25,R42a0011,150729_AMPIC
PL25,R43a0521,150729_AMPIC
PL25,R43a0531,150729_AMPIC
PL25,R43a0541,150729_AMPIC
PL25,R47a0581,150729_AMPIC
PL25,R48d0041,150729_AMPIC
PL25,R48d0051,150729_AMPIC
PL25,R51a0091,150729_AMPIC
PL25,R51a0101,150729_AMPIC
PL25,R73a2001,150729_AMPIC
PL25,R73a2011,150729_AMPIC
PL25,R73a2021,150729_AMPIC
PL25,R73a2031,150729_AMPIC
PL25,R82a0361,150729_AMPIC
PL25,R82a1021,150729_AMPIC
PL25,R82a1031,150729_AMPIC
PL25,R82a1041,150729_AMPIC
PL25,R82a1051,150729_AMPIC
PL40,R09b0031,150805_AMPIC
PL40,R09b0041,150805_AMPIC
PL40,R09b0051,150805_AMPIC
PL40,R09b0061,150805_AMPIC
PL40,R09b0071,150805_AMPIC
PL40,R09b0081,150805_AMPIC
PL40,R09b0091,150805_AMPIC
PL40,R09b0101,150805_AMPIC
PL40,R13a1991,150805_AMPIC
PL40,R13a2001,150805_AMPIC
PL40,R15a0051,150805_AMPIC
PL40,R18a0091,150805_AMPIC
PL40,R18a0101,150805_AMPIC
PL40,R23a0201,150805_AMPIC
PL40,R23a0211,150805_AMPIC
PL40,R29a0031,150805_AMPIC
PL40,R29a0041,150805_AMPIC
PL40,R29a0051,150805_AMPIC
PL40,R37a0391,150805_AMPIC
PL40,R37a0401,150805_AMPIC
PL40,R37a0411,150805_AMPIC
PL40,R43a0561,150805_AMPIC
PL40,R43a0571,150805_AMPIC
PL40,R46a0811,150805_AMPIC
PL40,R46a0821,150805_AMPIC
PL40,R46a0831,150805_AMPIC
PL40,R46a0841,150805_AMPIC
PL40,R47a0591,150805_AMPIC
PL40,R47a0601,150805_AMPIC
PL40,R47a0611,150805_AMPIC
PL40,R47a0621,150805_AMPIC
PL40,R47a0631,150805_AMPIC
PL40,R48d0061,150805_AMPIC
PL26,R55a0091,150806_AMPIC
PL26,R55a0101,150806_AMPIC
PL26,R55a0111,150806_AMPIC
PL26,R55a0121,150806_AMPIC
PL26,R55a0131,150806_AMPIC
PL26,R55a0141,150806_AMPIC
PL26,R66b0021,150806_AMPIC
PL26,R66b0051,150806_AMPIC
PL26,R66b0141,150806_AMPIC
PL26,R66b0151,150806_AMPIC
PL26,R66b0161,150806_AMPIC
PL26,R66b0171,150806_AMPIC
PL26,R67a0401,150806_AMPIC
PL26,R67a0411,150806_AMPIC
PL26,R67a0421,150806_AMPIC
PL26,R67a0431,150806_AMPIC
PL26,R67a0441,150806_AMPIC
PL26,R73a2041,150806_AMPIC
PL26,R73a2051,150806_AMPIC
PL26,R85a0791,150806_AMPIC
PL26,R85a0801,150806_AMPIC
PL26,R85a0811,150806_AMPIC
PL26,R85a0821,150806_AMPIC
PL26,R85a0831,150806_AMPIC
PL26,R85a0841,150806_AMPIC
PL26,R85a0851,150806_AMPIC
PL26,R85a0861,150806_AMPIC
PL26,R85a0871,150806_AMPIC
PL26,R90e0031,150806_AMPIC
PL26,R90e0041,150806_AMPIC
PL26,R90e0051,150806_AMPIC
PL26,R95b0121,150806_AMPIC
PL26,R95b0131,150806_AMPIC
PL26,S37a0011,150806_AMPIC
PL27,R23a0221,150807_AMPIC
PL27,R23a0231,150807_AMPIC
PL27,R23a0241,150807_AMPIC
PL27,R23a0251,150807_AMPIC
PL27,R27a0511,150807_AMPIC
PL27,R32a0441,150807_AMPIC
PL27,R32a0451,150807_AMPIC
PL27,R32a0461,150807_AMPIC
PL27,R32a0471,150807_AMPIC
PL27,R37a0421,150807_AMPIC
PL27,R45a0011,150807_AMPIC
PL27,R45a0021,150807_AMPIC
PL27,R46a0851,150807_AMPIC
PL27,R46a0861,150807_AMPIC
PL27,R55a0151,150807_AMPIC
PL27,R55a0161,150807_AMPIC
PL27,R55a0171,150807_AMPIC
PL27,R57a0311,150807_AMPIC
PL27,R57a0321,150807_AMPIC
PL27,R57a0331,150807_AMPIC
PL27,R57a0341,150807_AMPIC
PL27,R57a0351,150807_AMPIC
PL27,R57a0361,150807_AMPIC
PL27,R57a0381,150807_AMPIC
PL27,R57a0391,150807_AMPIC
PL27,R57a0401,150807_AMPIC
PL27,R85a0881,150807_AMPIC
PL28,R13a2011,150811_AMPIC
PL28,R13a2021,150811_AMPIC
PL28,R13a2031,150811_AMPIC
PL28,R23a0271,150811_AMPIC
PL28,R29a0121,150811_AMPIC
PL28,R45a0031,150811_AMPIC
PL28,R46a0871,150811_AMPIC
PL28,R47a0641,150811_AMPIC
PL28,R47a0651,150811_AMPIC
PL28,R48a0031,150811_AMPIC
PL28,R48a0041,150811_AMPIC
PL28,R53a0211,150811_AMPIC
PL28,R67a0141,150811_AMPIC
PL28,R67a0211,150811_AMPIC
PL28,R67a0301,150811_AMPIC
PL28,R67a0311,150811_AMPIC
PL28,R67a0321,150811_AMPIC
PL28,R75a0351,150811_AMPIC
PL28,R81b0011,150811_AMPIC
PL28,R81b0021,150811_AMPIC
PL28,R81b0031,150811_AMPIC
PL28,R81b0041,150811_AMPIC
PL28,R81b0051,150811_AMPIC
PL28,R81b0061,150811_AMPIC
PL28,R81b0071,150811_AMPIC
PL28,R81b0081,150811_AMPIC
PL28,R81b0091,150811_AMPIC
PL28,R81b0101,150811_AMPIC
PL28,R81b0111,150811_AMPIC
PL28,R81b0121,150811_AMPIC
PL28,R81b0131,150811_AMPIC
PL28,R81b0141,150811_AMPIC
PL28,R81b0161,150811_AMPIC
PL28,R81b0171,150811_AMPIC
PL28,R82a1061,150811_AMPIC
PL28,R82a1071,150811_AMPIC
PL28,R82a1091,150811_AMPIC
PL28,R82a1101,150811_AMPIC
PL28,R85a0891,150811_AMPIC
PL28,R85a0911,150811_AMPIC
PL28,R85a0921,150811_AMPIC
PL28,R85a0931,150811_AMPIC
PL28,R85a0941,150811_AMPIC
PL28,R85a0991,150811_AMPIC
PL29,R37a0441,150812_EXTRA
PL29,R43a0551,150812_EXTRA
PL29,R54a0011,150812_EXTRA
PL29,R54a0021,150812_EXTRA
PL29,R54a0031,150812_EXTRA
PL29,R54a0041,150812_EXTRA
PL29,R54a0051,150812_EXTRA
PL29,R54a0061,150812_EXTRA
PL29,R54a0071,150812_EXTRA
PL30,R13a2041,150814_AMPIC
PL30,R13a2051,150814_AMPIC
PL30,R17a0011,150814_AMPIC
PL30,R17a0021,150814_AMPIC
PL30,R17a0041,150814_AMPIC
PL30,R17a0061,150814_AMPIC
PL30,R17a0081,150814_AMPIC
PL30,R17b0011,150814_AMPIC
PL30,R17m0031,150814_AMPIC
PL30,R23a0281,150814_AMPIC
PL30,R23a0291,150814_AMPIC
PL30,R23a0311,150814_AMPIC
PL30,R27a0521,150814_AMPIC
PL30,R37a0441,150814_AMPIC
PL30,R43a0581,150814_AMPIC
PL30,R43a0591,150814_AMPIC
PL30,R43a0601,150814_AMPIC
PL30,R43a0611,150814_AMPIC
PL30,R45a0041,150814_AMPIC
PL30,R45a0051,150814_AMPIC
PL30,R46a0881,150814_AMPIC
PL30,R46a0901,150814_AMPIC
PL30,R46a0911,150814_AMPIC
PL30,R47a0661,150814_AMPIC
PL30,R47a0671,150814_AMPIC
PL30,R48d0071,150814_AMPIC
PL30,R53a0221,150814_AMPIC
PL30,R75a0361,150814_AMPIC
PL30,R85a0951,150814_AMPIC
PL30,R85a0961,150814_AMPIC
PL31,R09b0111,150819_AMPIC
PL31,R09b0121,150819_AMPIC
PL31,R09b0131,150819_AMPIC
PL31,R11a1361,150819_AMPIC
PL31,R11a1381,150819_AMPIC
PL31,R11a1391,150819_AMPIC
PL31,R13a2081,150819_AMPIC
PL31,R13a2091,150819_AMPIC
PL31,R23a0321,150819_AMPIC
PL31,R27a0531,150819_AMPIC
PL31,R27a0541,150819_AMPIC
PL31,R27a0551,150819_AMPIC
PL31,R37a0451,150819_AMPIC
PL31,R37a0461,150819_AMPIC
PL31,R43a0621,150819_AMPIC
PL31,R43a0631,150819_AMPIC
PL31,R46a0921,150819_AMPIC
PL31,R46a0931,150819_AMPIC
PL31,R46a0941,150819_AMPIC
PL31,R47a0681,150819_AMPIC
PL31,R47a0691,150819_AMPIC
PL31,R47a0701,150819_AMPIC
PL31,R47a0711,150819_AMPIC
PL31,R47a0721,150819_AMPIC
PL31,R53a0061,150819_AMPIC
PL31,R82a1111,150819_AMPIC
PL31,R82a1121,150819_AMPIC
PL31,R85a0971,150819_AMPIC
PL31,R85a0981,150819_AMPIC
PL31,R85a1001,150819_AMPIC
PL31,R85a1021,150819_AMPIC
PL32,R04b0011,150825_AMPIC
PL32,R04b0021,150825_AMPIC
PL32,R04b0031,150825_AMPIC
PL32,R04b0041,150825_AMPIC
PL32,R04b0051,150825_AMPIC
PL32,R04b0061,150825_AMPIC
PL32,R04b0071,150825_AMPIC
PL32,R04b0081,150825_AMPIC
PL32,R04b0091,150825_AMPIC
PL32,R04b0101,150825_AMPIC
PL32,R04b0111,150825_AMPIC
PL32,R09a0121,150825_AMPIC
PL32,R09a0131,150825_AMPIC
PL32,R09b0141,150825_AMPIC
PL32,R09b0151,150825_AMPIC
PL32,R09b0161,150825_AMPIC
PL32,R11a1401,150825_AMPIC
PL32,R11a1411,150825_AMPIC
PL32,R11a1421,150825_AMPIC
PL32,R11a1431,150825_AMPIC
PL32,R11a1441,150825_AMPIC
PL32,R11a1451,150825_AMPIC
PL32,R11a1461,150825_AMPIC
PL32,R11a1471,150825_AMPIC
PL32,R13a2101,150825_AMPIC
PL32,R13a2111,150825_AMPIC
PL32,R13a2121,150825_AMPIC
PL32,R13a2131,150825_AMPIC
PL32,R13a2141,150825_AMPIC
PL32,R13a2151,150825_AMPIC
PL32,R13a2161,150825_AMPIC
PL32,R23a0261,150825_AMPIC
PL32,R23a0351,150825_AMPIC
PL32,R23a0361,150825_AMPIC
PL32,R37a0471,150825_AMPIC
PL32,R46a0951,150825_AMPIC
PL32,R46a0971,150825_AMPIC
PL32,R46a0981,150825_AMPIC
PL32,R46a0991,150825_AMPIC
PL32,R46a1001,150825_AMPIC
PL32,R46a1011,150825_AMPIC
PL32,R46a1021,150825_AMPIC
PL32,R85a1031,150825_AMPIC
PL32,R85a1041,150825_AMPIC
PL32,R85a1051,150825_AMPIC
PL32,R85a1061,150825_AMPIC
PL32,R85a1071,150825_AMPIC
PL32,R85a1081,150825_AMPIC
PL33,R17a0091,150826_AMPIC
PL33,R17a0101,150826_AMPIC
PL33,R17a0111,150826_AMPIC
PL33,R17a0121,150826_AMPIC
PL33,R17a0131,150826_AMPIC
PL33,R17a0141,150826_AMPIC
PL33,R17a0151,150826_AMPIC
PL33,R17a0161,150826_AMPIC
PL33,R17a0171,150826_AMPIC
PL33,R17a0181,150826_AMPIC
PL33,R17a0191,150826_AMPIC
PL33,R17a0201,150826_AMPIC
PL33,R17a0211,150826_AMPIC
PL33,R17a0231,150826_AMPIC
PL33,R17a0241,150826_AMPIC
PL33,R17a0251,150826_AMPIC
PL33,R17b0021,150826_AMPIC
PL33,R17b0031,150826_AMPIC
PL33,R17b0041,150826_AMPIC
PL33,R17b0051,150826_AMPIC
PL33,R17b0061,150826_AMPIC
PL33,R17b0081,150826_AMPIC
PL33,R17b0091,150826_AMPIC
PL33,R17b0101,150826_AMPIC
PL33,R17b0111,150826_AMPIC
PL33,R17c0011,150826_AMPIC
PL33,R17c0021,150826_AMPIC
PL33,R17c0031,150826_AMPIC
PL33,R25a0111,150826_AMPIC
PL33,R25a0121,150826_AMPIC
PL33,R25a0131,150826_AMPIC
PL33,R25a0151,150826_AMPIC
PL33,R25a0161,150826_AMPIC
PL33,R25a0181,150826_AMPIC
PL33,R25a0201,150826_AMPIC
PL33,R25b0031,150826_AMPIC
PL33,R25b0041,150826_AMPIC
PL33,R25b0051,150826_AMPIC
PL33,R25b0061,150826_AMPIC
PL33,R27a0561,150826_AMPIC
PL33,R27a0571,150826_AMPIC
PL33,R42a0021,150826_AMPIC
PL33,R43a0661,150826_AMPIC
PL33,R43a0671,150826_AMPIC
PL33,R43a0681,150826_AMPIC
PL33,R48a0051,150826_AMPIC
PL33,R53a0241,150826_AMPIC
PL33,R53a0251,150826_AMPIC
PL33,R75a0381,150826_AMPIC
PL34,R13a2171,150828_AMPIC
PL34,R13a2181,150828_AMPIC
PL34,R13a2191,150828_AMPIC
PL34,R13a2201,150828_AMPIC
PL34,R13a2211,150828_AMPIC
PL34,R13a2221,150828_AMPIC
PL34,R15a0071,150828_AMPIC
PL34,R23a0371,150828_AMPIC
PL34,R23a0381,150828_AMPIC
PL34,R23a0391,150828_AMPIC
PL34,R23a0401,150828_AMPIC
PL34,R27a0581,150828_AMPIC
PL34,R29a0131,150828_AMPIC
PL34,R36a0111,150828_AMPIC
PL34,R36a0121,150828_AMPIC
PL34,R36a0131,150828_AMPIC
PL34,R37a0481,150828_AMPIC
PL34,R42a0041,150828_AMPIC
PL34,R42a0051,150828_AMPIC
PL34,R42a0061,150828_AMPIC
PL34,R42a0071,150828_AMPIC
PL34,R43a0641,150828_AMPIC
PL34,R43a0691,150828_AMPIC
PL34,R43a0701,150828_AMPIC
PL34,R46a1031,150828_AMPIC
PL34,R46a1041,150828_AMPIC
PL34,R46a1051,150828_AMPIC
PL34,R57a0411,150828_AMPIC
PL34,R57a0421,150828_AMPIC
PL34,R57a0431,150828_AMPIC
PL34,R57a0441,150828_AMPIC
PL34,R57a0451,150828_AMPIC
PL34,R67a0451,150828_AMPIC
PL34,R67a0461,150828_AMPIC
PL34,R67a0471,150828_AMPIC
PL34,R67a0481,150828_AMPIC
PL34,R67a0491,150828_AMPIC
PL34,R67a0501,150828_AMPIC
PL34,R75a0391,150828_AMPIC
PL34,R78c0111,150828_AMPIC
PL34,R82a1141,150828_AMPIC
PL34,R82a1151,150828_AMPIC
PL34,R84a0011,150828_AMPIC
PL34,R84a0021,150828_AMPIC
PL35,R04b0121,150901_AMPIC
PL35,R04b0131,150901_AMPIC
PL35,R04b0141,150901_AMPIC
PL35,R04b0151,150901_AMPIC
PL35,R13a2231,150901_AMPIC
PL35,R13a2241,150901_AMPIC
PL35,R19b0011,150901_AMPIC
PL35,R19b0021,150901_AMPIC
PL35,R19b0031,150901_AMPIC
PL35,R19b0041,150901_AMPIC
PL35,R19b0051,150901_AMPIC
PL35,R19b0061,150901_AMPIC
PL35,R23a0411,150901_AMPIC
PL35,R23a0421,150901_AMPIC
PL35,R46a1061,150901_AMPIC
PL35,R46a1071,150901_AMPIC
PL35,R47a0731,150901_AMPIC
PL35,R47a0741,150901_AMPIC
PL35,R84a0031,150901_AMPIC
PL35,R84a0041,150901_AMPIC
PL35,R85a1091,150901_AMPIC
PL35,R85a1101,150901_AMPIC
PL35,R85a1121,150901_AMPIC
PL37,R13a2251,150903_AMPIC
PL37,R13a2261,150903_AMPIC
PL37,R17a0271,150903_AMPIC
PL37,R17a0281,150903_AMPIC
PL37,R17a0291,150903_AMPIC
PL37,R17a0301,150903_AMPIC
PL37,R17a0311,150903_AMPIC
PL37,R17a0321,150903_AMPIC
PL37,R17a0331,150903_AMPIC
PL37,R17a0341,150903_AMPIC
PL37,R17a0351,150903_AMPIC
PL37,R17a0361,150903_AMPIC
PL37,R17a0371,150903_AMPIC
PL37,R17a0381,150903_AMPIC
PL37,R17a0391,150903_AMPIC
PL37,R17a0401,150903_AMPIC
PL37,R17b0121,150903_AMPIC
PL37,R17b0131,150903_AMPIC
PL37,R17b0141,150903_AMPIC
PL37,R17b0151,150903_AMPIC
PL37,R17c0041,150903_AMPIC
PL37,R17c0051,150903_AMPIC
PL37,R17c0061,150903_AMPIC
PL37,R17c0071,150903_AMPIC
PL37,R23a0431,150903_AMPIC
PL37,R46a1081,150903_AMPIC
PL37,R47a0751,150903_AMPIC
PL37,R47a0761,150903_AMPIC
PL37,R84a0511,150903_AMPIC
PL36,R17a0411,150909_AMPIC
PL36,R17a0421,150909_AMPIC
PL36,R17a0431,150909_AMPIC
PL36,R17a0441,150909_AMPIC
PL36,R17a0451,150909_AMPIC
PL36,R17a0461,150909_AMPIC
PL36,R17a0471,150909_AMPIC
PL36,R17a0481,150909_AMPIC
PL36,R17a0491,150909_AMPIC
PL36,R17b0161,150909_AMPIC
PL36,R17b0171,150909_AMPIC
PL36,R17b0181,150909_AMPIC
PL36,R17b0191,150909_AMPIC
PL36,R17b0201,150909_AMPIC
PL36,R17b0211,150909_AMPIC
PL36,R17b0221,150909_AMPIC
PL36,R17b0231,150909_AMPIC
PL36,R17b0241,150909_AMPIC
PL36,R17b0251,150909_AMPIC
PL36,R17b0271,150909_AMPIC
PL36,R17b0281,150909_AMPIC
PL36,R17b0291,150909_AMPIC
PL36,R17b0301,150909_AMPIC
PL36,R17b0311,150909_AMPIC
PL36,R17b0331,150909_AMPIC
PL36,R17b0341,150909_AMPIC
PL36,R23a0491,150909_AMPIC
PL36,R27a0611,150909_AMPIC
PL36,R29a0141,150909_AMPIC
PL36,R29a0151,150909_AMPIC
PL36,R41a0351,150909_AMPIC
PL36,R45a0061,150909_AMPIC
PL36,R45a0081,150909_AMPIC
PL36,R46a1091,150909_AMPIC
PL36,R46a1101,150909_AMPIC
PL36,R46a1121,150909_AMPIC
PL36,R46a1131,150909_AMPIC
PL36,R46a1141,150909_AMPIC
PL36,R46a1151,150909_AMPIC
PL36,R57a0461,150909_AMPIC
PL36,R57a0471,150909_AMPIC
PL36,R57a0481,150909_AMPIC
PL36,R57a0491,150909_AMPIC
PL36,R66b0181,150909_AMPIC
PL36,R66b0191,150909_AMPIC
PL36,R66b0201,150909_AMPIC
PL36,R66b0211,150909_AMPIC
PL36,R66b0221,150909_AMPIC
PL36,R66b0231,150909_AMPIC
PL36,R82a1161,150909_AMPIC
PL36,R82a1171,150909_AMPIC
PL36,R84a0051,150909_AMPIC
PL36,R84a0061,150909_AMPIC
PL36,R84a0071,150909_AMPIC
PL38,R13a2271,150910_AMPICstate champ
PL38,R13a2281,150910_AMPICstate champ
PL38,R13a2291,150910_AMPICstate champ
PL38,R13a2301,150910_AMPICstate champ
PL38,R13a2321,150910_AMPICstate champ
PL38,R13a2331,150910_AMPICstate champ
PL38,R13a2341,150910_AMPICstate champ
PL38,R13a2351,150910_AMPICstate champ
PL38,R17a0501,150910_AMPICstate champ
PL38,R17a0511,150910_AMPICstate champ
PL38,R17a0521,150910_AMPICstate champ
PL38,R17a0531,150910_AMPICstate champ
PL38,R17b0261,150910_AMPICstate champ
PL38,R17b0351,150910_AMPICstate champ
PL38,R17c0081,150910_AMPICstate champ
PL38,R23a0441,150910_AMPICstate champ
PL38,R23a0451,150910_AMPICstate champ
PL38,R23a0461,150910_AMPICstate champ
PL38,R23a0471,150910_AMPICstate champ
PL38,R23a0481,150910_AMPICstate champ
PL38,R25a0211,150910_AMPICstate champ
PL38,R27a0591,150910_AMPICstate champ
PL38,R27a0601,150910_AMPICstate champ
PL38,R37a0491,150910_AMPICstate champ
PL38,R37a0501,150910_AMPICstate champ
PL38,R42a0081,150910_AMPICstate champ
PL38,R42a0091,150910_AMPICstate champ
PL38,R46a1171,150910_AMPICstate champ
PL38,R47a0771,150910_AMPICstate champ
PL38,R47a0781,150910_AMPICstate champ
PL38,R47a0791,150910_AMPICstate champ
PL38,R47a0801,150910_AMPICstate champ
PL38,R47a0811,150910_AMPICstate champ
PL38,R47a0821,150910_AMPICstate champ
